month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
4/1/2011,Massachusetts,7030,,4001,2211,97,116,1,0,0,0,0,0,0,,,,,,,,,,,,13456
4/1/2011,Michigan,20787,,1640,10169,135,36,0,0,1,0,0,306,0,,,,,,,,,,,,33074
4/1/2011,Minnesota,12712,,7478,11302,215,255,0,0,2,0,128,518,2,,,,,,,,,,,,32612
4/1/2011,Mississippi,392,,4367,3689,64,205,0,33,50,0,874,1204,2,,,,,,,,,,,,10880
4/1/2011,Missouri,2638,,14435,11840,298,545,0,3,7,0,632,1362,0,,,,,,,,,,,,31760
4/1/2011,Montana,796,,2637,4230,49,204,0,6,9,0,383,932,0,,,,,,,,,,,,9246
4/1/2011,Nebraska,2758,,144,1878,8,5,2,0,0,0,2,89,2,,,,,,,,,,,,4888
4/1/2011,Nevada,1440,,4410,3383,0,277,0,0,0,0,234,167,0,,,,,,,,,,,,9911
4/1/2011,New Hampshire,1949,,3045,2850,10,17,2,0,0,0,0,6,0,,,,,,,,,,,,7879
4/1/2011,New Jersey,0,,2874,2363,0,89,1,0,0,0,0,0,0,,,,,,,,,,,,5327
4/1/2011,New Mexico,562,,3988,3516,109,175,0,7,7,0,390,589,1,,,,,,,,,,,,9344
4/1/2011,New York,3068,,6408,13721,375,110,13,0,0,0,0,7,0,,,,,,,,,,,,23702
4/1/2011,North Carolina,13480,,295,8863,254,132,0,7,16,0,1370,2068,1,,,,,,,,,,,,26486
4/1/2011,North Dakota,416,,1347,3022,20,48,1,0,1,0,38,121,0,,,,,,,,,,,,5014
4/1/2011,Ohio,0,,21622,14325,472,822,2,11,28,0,779,948,0,,,,,,,,,,,,39009
4/1/2011,Oklahoma,0,,9396,7599,351,557,0,6,11,0,1339,1650,1,,,,,,,,,,,,20910
4/1/2011,Oregon,46,,8906,9231,0,741,0,0,0,0,0,0,0,,,,,,,,,,,,18924
4/1/2011,Pennsylvania,182,,2,61720,0,118,1,0,0,0,0,0,0,,,,,,,,,,,,62023
4/1/2011,Puerto Rico,0,,647,145,6,21,0,0,0,0,0,0,0,,,,,,,,,,,,819
4/1/2011,Rhode Island,0,,835,617,19,89,0,0,0,0,0,0,0,,,,,,,,,,,,1560
4/1/2011,South Carolina,4135,,6075,4063,87,198,0,7,6,0,740,784,1,,,,,,,,,,,,16096
4/1/2011,South Dakota,0,,1880,3050,42,108,0,0,2,0,73,204,0,,,,,,,,,,,,5359
4/1/2011,Tennessee,10162,,13983,9779,0,575,0,0,0,0,0,0,0,,,,,,,,,,,,34499
4/1/2011,Texas,18921,,31570,25708,898,1564,0,44,47,0,4222,4469,5,,,,,,,,,,,,87448
4/1/2011,Utah,100077,,3009,3589,0,183,0,0,0,0,0,0,0,,,,,,,,,,,,106858
4/1/2011,Vermont,0,,1039,1508,18,46,0,0,0,0,0,0,0,,,,,,,,,,,,2611
4/1/2011,Virgin Islands,73,,16,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,90
4/1/2011,Virginia,0,,15008,10407,0,507,0,0,0,0,0,0,0,,,,,,,,,,,,25922
4/1/2011,Washington,9175,,11843,9640,465,428,3,3,6,0,1010,1168,0,,,,,,,,,,,,33741
4/1/2011,West Virginia,0,,5067,5560,103,319,2,4,9,0,816,1668,0,,,,,,,,,,,,13548
4/1/2011,Wisconsin,0,,7165,11960,196,14,0,0,5,1,31,258,0,,,,,,,,,,,,19630
4/1/2011,Wyoming,374,,1650,1870,46,86,2,2,6,0,109,201,0,,,,,,,,,,,,4346
3/1/2011,Alabama,540,,12176,10579,230,534,0,9,13,0,1497,1873,1,,,,,,,,,,,,27452
3/1/2011,Alaska,0,,2654,3017,130,156,0,5,4,0,167,191,0,,,,,,,,,,,,6324
3/1/2011,Arizona,3106,,11393,7362,337,402,0,9,3,0,1081,669,0,,,,,,,,,,,,24362
3/1/2011,Arkansas,3205,,6184,5909,85,313,866,5,15,0,770,1798,3,,,,,,,,,,,,19153
3/1/2011,California,23865,,29994,30323,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,84183
3/1/2011,Colorado,32,,14811,13223,0,4167,0,0,0,0,0,0,0,,,,,,,,,,,,32233
3/1/2011,Connecticut,9954,,5267,4147,83,0,28,0,0,0,0,0,0,,,,,,,,,,,,19479
3/1/2011,Delaware,0,,1215,855,26,25,0,0,0,0,0,0,0,,,,,,,,,,,,2121
3/1/2011,District of Columbia,0,,37,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,40
3/1/2011,Florida,0,,35962,17283,0,1614,908,45,26,0,863,618,0,,,,,,,,,,,,57319
3/1/2011,Georgia,10943,,12130,8096,144,477,0,15,26,0,1286,1783,3,,,,,,,,,,,,34903
3/1/2011,Guam,0,,8,18,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,30
3/1/2011,Hawaii,1224,,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,1226
3/1/2011,Idaho,1164,,3003,4379,77,143,0,3,4,0,270,650,1,,,,,,,,,,,,9694
3/1/2011,Illinois,53286,,14745,12428,0,656,0,0,0,0,0,0,0,,,,,,,,,,,,81115
3/1/2011,Indiana,9796,,15597,11489,468,442,0,0,0,0,0,523,0,,,,,,,,,,,,38315
3/1/2011,Iowa,20254,,91,4095,22,10,1,0,0,0,4,143,1,,,,,,,,,,,,24621
3/1/2011,Kansas,908,,7648,6940,218,423,0,2,2,0,409,495,1,,,,,,,,,,,,17046
3/1/2011,Kentucky,161429,,9757,9133,139,520,6,4,9,0,1419,2128,2,,,,,,,,,,,,184546
3/1/2011,Louisiana,0,,9488,7465,206,394,0,3,2,0,925,1078,0,,,,,,,,,,,,19561
3/1/2011,Maine,0,,2931,3350,76,159,0,10,37,0,51,137,0,,,,,,,,,,,,6751
3/1/2011,Mariana Islands,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0
3/1/2011,Maryland,167,,5037,4274,32,15,0,4,1,0,65,159,0,,,,,,,,,,,,9754
3/1/2011,Massachusetts,8175,,4439,2536,136,116,0,0,0,0,0,0,0,,,,,,,,,,,,15402
3/1/2011,Michigan,24973,,1859,12837,145,59,0,0,0,0,1,302,0,,,,,,,,,,,,40176
3/1/2011,Minnesota,15131,,7850,11543,239,314,0,1,3,0,141,508,0,,,,,,,,,,,,35730
3/1/2011,Mississippi,444,,5510,5256,82,256,0,27,46,0,869,1375,0,,,,,,,,,,,,13865
3/1/2011,Missouri,3227,,18610,13979,393,721,0,3,2,0,663,1502,0,,,,,,,,,,,,39100
3/1/2011,Montana,853,,3072,4283,58,224,0,1,5,0,365,939,0,,,,,,,,,,,,9800
3/1/2011,Nebraska,3711,,164,2463,19,4,1,0,0,0,5,104,0,,,,,,,,,,,,6471
3/1/2011,Nevada,1299,,5549,4111,0,344,0,0,0,0,300,204,0,,,,,,,,,,,,11807
3/1/2011,New Hampshire,2464,,3272,2586,17,22,5,0,0,0,0,8,0,,,,,,,,,,,,8374
3/1/2011,New Jersey,0,,3052,2530,0,101,3,0,0,0,0,0,0,,,,,,,,,,,,5686
3/1/2011,New Mexico,653,,4532,4054,148,233,0,3,5,0,420,683,1,,,,,,,,,,,,10732
3/1/2011,New York,3370,,7472,14201,419,112,8,0,0,0,0,8,0,,,,,,,,,,,,25590
3/1/2011,North Carolina,19384,,356,10789,240,165,0,9,24,0,1374,2345,5,,,,,,,,,,,,34691
3/1/2011,North Dakota,522,,1473,2757,39,69,3,0,1,0,25,137,0,,,,,,,,,,,,5026
3/1/2011,Ohio,0,,26107,16404,623,893,4,20,69,0,812,1000,1,,,,,,,,,,,,45933
3/1/2011,Oklahoma,0,,10439,8267,311,683,0,11,8,0,1271,1834,1,,,,,,,,,,,,22825
3/1/2011,Oregon,143,,9969,10516,0,768,0,0,0,0,0,0,0,,,,,,,,,,,,21396
3/1/2011,Pennsylvania,231,,0,71904,0,122,1,0,0,0,0,0,0,,,,,,,,,,,,72258
3/1/2011,Puerto Rico,0,,753,158,9,8,0,0,0,0,0,0,0,,,,,,,,,,,,928
3/1/2011,Rhode Island,0,,947,675,21,113,0,0,0,0,0,0,0,,,,,,,,,,,,1756
3/1/2011,South Carolina,6396,,8202,5130,109,212,0,4,3,0,797,813,3,,,,,,,,,,,,21669
3/1/2011,South Dakota,0,,2256,3395,46,111,0,0,2,0,87,218,0,,,,,,,,,,,,6115
3/1/2011,Tennessee,17760,,18753,11979,0,698,0,0,0,0,0,0,0,,,,,,,,,,,,49190
3/1/2011,Texas,15224,,39750,29342,972,1848,0,71,63,0,4688,5310,6,,,,,,,,,,,,97274
3/1/2011,Utah,11941,,3114,3983,0,175,0,0,0,0,0,0,0,,,,,,,,,,,,19213
3/1/2011,Vermont,0,,1226,1538,28,43,0,0,0,0,0,0,0,,,,,,,,,,,,2835
3/1/2011,Virgin Islands,149,,27,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,179
3/1/2011,Virginia,0,,18229,11780,0,584,0,0,0,0,0,0,0,,,,,,,,,,,,30593
3/1/2011,Washington,10373,,14066,10800,598,460,9,2,10,0,1126,1234,1,,,,,,,,,,,,38679
3/1/2011,West Virginia,2,,6516,6212,127,334,1,4,8,0,745,1725,0,,,,,,,,,,,,15674
3/1/2011,Wisconsin,0,,8867,13950,211,15,0,0,2,0,21,264,0,,,,,,,,,,,,23330
3/1/2011,Wyoming,571,,2055,2079,37,103,9,2,2,0,93,232,1,,,,,,,,,,,,5184
2/1/2011,Alabama,429,,13689,11452,147,723,0,8,18,0,2418,2871,4,,,,,,,,,,,,31759
2/1/2011,Alaska,0,,2152,2213,73,147,0,3,13,0,204,211,0,,,,,,,,,,,,5016
2/1/2011,Arizona,2462,,11824,6910,248,508,0,12,1,0,1416,908,4,,,,,,,,,,,,24293
2/1/2011,Arkansas,1827,,6696,6462,64,521,529,6,27,0,1295,3298,1,,,,,,,,,,,,20726
2/1/2011,California,19003,,24348,24119,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,67480
2/1/2011,Colorado,3,,13470,11548,0,3035,0,0,0,0,0,0,0,,,,,,,,,,,,28056
2/1/2011,Connecticut,7255,,4386,3402,103,0,8,0,0,0,0,0,0,,,,,,,,,,,,15154
2/1/2011,Delaware,0,,1011,794,33,40,0,0,0,0,0,0,0,,,,,,,,,,,,1878
2/1/2011,District of Columbia,0,,31,2,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,35
2/1/2011,Florida,1,,37890,18121,0,1703,652,56,32,0,1272,933,1,,,,,,,,,,,,60661
2/1/2011,Georgia,9683,,14936,9401,141,689,0,17,28,0,2167,3163,4,,,,,,,,,,,,40229
2/1/2011,Guam,0,,18,21,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,41
2/1/2011,Hawaii,887,,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,889
2/1/2011,Idaho,808,,2623,3710,69,196,0,5,9,0,371,1012,1,,,,,,,,,,,,8804
2/1/2011,Illinois,36379,,11644,10778,0,630,0,0,0,0,0,0,0,,,,,,,,,,,,59431
2/1/2011,Indiana,6546,,13991,9923,284,426,0,0,3,0,0,910,0,,,,,,,,,,,,32083
2/1/2011,Iowa,17566,,98,3332,26,7,0,0,2,0,4,191,0,,,,,,,,,,,,21226
2/1/2011,Kansas,554,,6796,6162,156,393,1,4,2,0,613,681,1,,,,,,,,,,,,15363
2/1/2011,Kentucky,159327,,11819,10032,132,869,2,11,10,0,2384,3787,2,,,,,,,,,,,,188375
2/1/2011,Louisiana,0,,10137,7948,141,488,2,3,5,0,1310,1562,0,,,,,,,,,,,,21596
2/1/2011,Maine,0,,2162,2379,52,105,0,2,21,0,86,196,0,,,,,,,,,,,,5003
2/1/2011,Mariana Islands,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0
2/1/2011,Maryland,74,,4183,4158,36,11,0,1,2,0,75,219,0,,,,,,,,,,,,8759
2/1/2011,Massachusetts,6290,,3293,1637,70,94,6,0,0,0,0,0,0,,,,,,,,,,,,11390
2/1/2011,Michigan,18037,,1541,9781,120,26,0,0,0,1,1,469,0,,,,,,,,,,,,29976
2/1/2011,Minnesota,9898,,6272,8218,183,258,0,0,2,0,164,712,0,,,,,,,,,,,,25707
2/1/2011,Mississippi,377,,6920,6109,105,374,0,24,35,0,1425,2301,3,,,,,,,,,,,,17673
2/1/2011,Missouri,1811,,16363,12602,358,757,0,4,7,0,922,2401,0,,,,,,,,,,,,35225
2/1/2011,Montana,705,,2479,3348,45,258,0,3,0,0,495,1453,0,,,,,,,,,,,,8786
2/1/2011,Nebraska,3161,,117,2170,8,8,2,0,3,0,4,154,0,,,,,,,,,,,,5627
2/1/2011,Nevada,879,,5043,3362,0,332,0,0,0,0,366,227,0,,,,,,,,,,,,10209
2/1/2011,New Hampshire,2283,,2685,1941,8,8,0,0,0,0,0,13,1,,,,,,,,,,,,6939
2/1/2011,New Jersey,0,,2467,1950,0,80,1,0,0,0,0,0,0,,,,,,,,,,,,4498
2/1/2011,New Mexico,525,,4609,3979,113,339,2,4,9,0,605,1119,1,,,,,,,,,,,,11305
2/1/2011,New York,2795,,5940,11375,363,92,4,0,0,0,0,6,0,,,,,,,,,,,,20575
2/1/2011,North Carolina,18129,,359,12774,279,295,0,11,23,0,2318,3854,4,,,,,,,,,,,,38046
2/1/2011,North Dakota,364,,1268,2264,16,57,1,0,1,0,37,188,0,,,,,,,,,,,,4196
2/1/2011,Ohio,0,,24197,14456,579,1147,0,14,51,0,1245,1591,1,,,,,,,,,,,,43281
2/1/2011,Oklahoma,0,,10419,8244,292,843,0,8,14,0,1707,2733,2,,,,,,,,,,,,24262
2/1/2011,Oregon,92,,9061,9173,0,781,0,0,0,0,0,0,0,,,,,,,,,,,,19107
2/1/2011,Pennsylvania,184,,0,59739,0,218,0,0,0,0,0,0,0,,,,,,,,,,,,60141
2/1/2011,Puerto Rico,0,,587,120,4,13,0,0,0,0,0,0,0,,,,,,,,,,,,724
2/1/2011,Rhode Island,0,,812,596,27,94,0,0,0,0,0,0,0,,,,,,,,,,,,1529
2/1/2011,South Carolina,4409,,10531,5714,142,346,0,11,7,0,1194,1466,2,,,,,,,,,,,,23822
2/1/2011,South Dakota,0,,1915,3108,34,108,0,0,3,0,118,350,0,,,,,,,,,,,,5636
2/1/2011,Tennessee,6072,,21069,13707,0,861,0,0,0,0,0,0,0,,,,,,,,,,,,41709
2/1/2011,Texas,9592,,41341,29888,868,2426,0,78,81,1,6543,7402,14,,,,,,,,,,,,98234
2/1/2011,Utah,141674,,2916,3402,0,230,0,0,0,0,0,0,0,,,,,,,,,,,,148222
2/1/2011,Vermont,0,,1119,1150,20,37,0,0,0,0,0,0,0,,,,,,,,,,,,2326
2/1/2011,Virgin Islands,111,,27,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,138
2/1/2011,Virginia,0,,19068,12222,0,625,0,0,0,0,0,0,0,,,,,,,,,,,,31915
2/1/2011,Washington,8759,,12701,9663,442,570,0,4,3,0,1334,1582,1,,,,,,,,,,,,35059
2/1/2011,West Virginia,26,,6537,6450,106,597,1,7,20,0,1119,3281,1,,,,,,,,,,,,18145
2/1/2011,Wisconsin,0,,7023,9639,141,11,0,0,11,0,27,436,0,,,,,,,,,,,,17288
2/1/2011,Wyoming,415,,1556,1908,27,118,66,2,9,0,149,341,0,,,,,,,,,,,,4591
1/1/2011,Alabama,423,,10128,9747,158,488,0,12,19,0,1711,1997,0,,,,,,,,,,,,24683
1/1/2011,Alaska,0,,1794,1892,75,108,0,3,8,0,147,166,0,,,,,,,,,,,,4193
1/1/2011,Arizona,2219,,9310,6084,191,362,0,7,5,0,1098,646,5,,,,,,,,,,,,19927
1/1/2011,Arkansas,1893,,4545,5179,62,272,3,5,19,0,858,1792,1,,,,,,,,,,,,14629
1/1/2011,California,22856,,23418,22708,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,68984
1/1/2011,Colorado,1243,,11705,10191,0,3284,0,0,0,0,0,0,0,,,,,,,,,,,,26423
1/1/2011,Connecticut,6065,,3956,3241,50,0,12,0,0,0,0,0,0,,,,,,,,,,,,13324
1/1/2011,Delaware,0,,845,646,20,32,0,0,0,0,0,0,0,,,,,,,,,,,,1543
1/1/2011,District of Columbia,0,,17,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,18
1/1/2011,Florida,0,,32684,16731,0,1420,747,39,25,0,1021,728,1,,,,,,,,,,,,53396
1/1/2011,Georgia,7872,,9240,7227,100,361,0,14,20,0,1305,1753,1,,,,,,,,,,,,27893
1/1/2011,Guam,0,,21,21,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,44
1/1/2011,Hawaii,870,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,870
1/1/2011,Idaho,742,,2023,3135,45,142,0,3,2,0,288,609,1,,,,,,,,,,,,6990
1/1/2011,Illinois,43982,,10486,9844,0,502,0,0,0,0,0,0,0,,,,,,,,,,,,64814
1/1/2011,Indiana,8743,,11783,8704,359,480,0,0,1,0,2,469,0,,,,,,,,,,,,30541
1/1/2011,Iowa,24976,,86,3028,27,4,0,0,4,0,5,109,0,,,,,,,,,,,,28239
1/1/2011,Kansas,1352,,5676,5696,146,299,3,5,4,0,397,413,2,,,,,,,,,,,,13993
1/1/2011,Kentucky,158538,,7773,7003,116,494,1,4,13,0,1399,2120,3,,,,,,,,,,,,177464
1/1/2011,Louisiana,0,,8332,9008,159,339,2,2,3,0,934,1116,0,,,,,,,,,,,,19895
1/1/2011,Maine,0,,1953,2308,74,88,0,15,49,0,66,116,0,,,,,,,,,,,,4669
1/1/2011,Mariana Islands,0,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1
1/1/2011,Maryland,40,,3620,3639,29,15,0,1,3,0,61,113,0,,,,,,,,,,,,7521
1/1/2011,Massachusetts,6955,,3305,1646,87,71,1,0,0,0,0,0,0,,,,,,,,,,,,12065
1/1/2011,Michigan,16863,,1389,7927,103,36,0,0,0,0,0,292,0,,,,,,,,,,,,26610
1/1/2011,Minnesota,10907,,5154,6960,129,190,0,2,3,0,138,482,0,,,,,,,,,,,,23965
1/1/2011,Mississippi,370,,4208,5596,64,235,0,34,36,0,939,1451,1,,,,,,,,,,,,12934
1/1/2011,Missouri,1868,,14075,11247,270,567,0,8,9,0,634,1331,1,,,,,,,,,,,,30010
1/1/2011,Montana,716,,1850,2760,30,160,0,1,5,0,410,911,0,,,,,,,,,,,,6843
1/1/2011,Nebraska,3017,,139,2296,10,5,12,0,2,0,2,94,0,,,,,,,,,,,,5577
1/1/2011,Nevada,888,,4324,3067,0,272,0,0,0,0,309,160,0,,,,,,,,,,,,9020
1/1/2011,New Hampshire,2134,,2597,1842,9,10,2,0,0,0,0,8,0,,,,,,,,,,,,6602
1/1/2011,New Jersey,0,,2268,1759,0,66,1,0,0,0,0,0,0,,,,,,,,,,,,4094
1/1/2011,New Mexico,522,,3527,3147,97,180,0,10,10,0,444,629,2,,,,,,,,,,,,8568
1/1/2011,New York,2596,,5387,9811,304,67,13,0,0,0,0,6,0,,,,,,,,,,,,18184
1/1/2011,North Carolina,14564,,297,9911,166,161,0,14,24,0,1415,2188,5,,,,,,,,,,,,28745
1/1/2011,North Dakota,278,,930,2094,18,43,0,0,1,0,31,114,0,,,,,,,,,,,,3509
1/1/2011,Ohio,0,,18305,11163,417,691,0,26,91,1,849,901,1,,,,,,,,,,,,32445
1/1/2011,Oklahoma,0,,10078,7959,227,569,0,6,17,0,1255,1790,0,,,,,,,,,,,,21901
1/1/2011,Oregon,52,,7234,7247,0,520,0,0,0,0,0,0,0,,,,,,,,,,,,15053
1/1/2011,Pennsylvania,505,,0,48470,0,148,0,0,0,0,0,0,0,,,,,,,,,,,,49123
1/1/2011,Puerto Rico,0,,623,110,12,20,0,0,0,0,0,0,0,,,,,,,,,,,,765
1/1/2011,Rhode Island,0,,669,495,16,79,0,0,0,0,0,0,0,,,,,,,,,,,,1259
1/1/2011,South Carolina,3211,,6022,4495,98,177,1,6,2,0,758,788,1,,,,,,,,,,,,15559
1/1/2011,South Dakota,0,,1605,3000,33,92,0,0,0,0,107,225,0,,,,,,,,,,,,5062
1/1/2011,Tennessee,10749,,15601,10436,0,517,0,0,0,0,0,0,0,,,,,,,,,,,,37303
